BOSENTAN,"Tablet: 62.5 mg, 125 mg","Pulmonary arterial hypertension, systemic sclerosis with
ongoing digital ulcer disease (to reduce number of new digital ulcers)","Avoid in acute porphyria, systemic systolic
blood pressure is <85 mmHg. Pregnancy (X) Breast feeding: avoid. Hepatic
impairment: avoid in moderate to severe impairment. Effective contraception
required during administration (hormonal contraception not considered
effective). Monthly pregnancy tests advised. Monitor: Hemoglobin before
and during treatment (monthly for first 4 months then 3-monthly); Liver
function before treatment, at monthly intervals during treatment and 2
weeks after dose increase (reduce dose or suspend treatment if liver enzymes
raised significantly)—discontinue if symptoms of liver impairment.","• Pulmonary arterial hypertension: Oral, adult: Initially 62.5 mg twice daily
for 4 weeks, then increased to 125 mg twice daily; maximum 500 mg per day
in 2 divided doses.
• Systemic sclerosis with ongoing digital ulcer disease (to reduce number of
new digital ulcers): Oral, adult: Initially 62.5 mg twice daily for 4 weeks, then
increased to 125 mg twice daily
Avoid abrupt withdrawal.","Anemia, diarrhea, flushing, gastro-esophageal reflux,
headache, hypotension, edema, palpitation, syncope, liver cirrhosis, liver
failure, leucopenia, neutropenia, thrombocytopenia.",
SILDENAFIL,"Tablet: 25 mg, 50 mg, 100 mg","Pulmonary arterial hypertension (PAH), erectile dysfunction","Avoid in hypotension, myocardial
infarction, unstable angina, not for use in children with PAH. Use caution in
patients with anatomic deformation of penis, retinitis pigmentosa, ischemic
heart disease.","Erectile dysfunction: Oral, adult: 50 mg 1 hr. before sexual activity, maximum
dose 100 mg or minimum dose 25 mg and maximum of 1 dose per day.
PAH: Oral, adult: 25 mg three times daily.","headache, flushing, epistaxis, dyspepsia, insomnia,
erythema, diarrhea, migraine, myalgia, nasal congestion, visual disturbance,
back pain.",
ATORVASTATIN,Tablet: 10 mg,"Primary hypercholesterolemia, homozygous or heterozygous
familial hypercholesterolemia or mixed hyperlipidemia in patients who have
not responded adequately to diet and other appropriate measures.","Avoid in pregnancy, breastfeeding, active
liver disease (or in patients with persistently abnormal lover function tests).
Use caution in patients with liver disease, elderly or with a high alcohol
intake. Non serious and reversible cognitive side effects may occur. Liver
function tests should be carried out before and within 1-3 months of starting
treatment and thereafter at intervals of 6 months for 1 year, unless indicated
sooner by signs or symptoms suggestive of hepatotoxicity.","• Primary hyperlipidemia and combined hyperlipidemia: Oral, adult: 10 mg
once daily; if necessary may be increased at intervals of at least 4 weeks
to maximum 80 mg once daily. Oral, child (10-13 years usually): 10 mg once
daily.
• Familial hypercholesterolemia: Oral, adult: initially 10 mg daily, increased
at intervals of at least 4 weeks to 40 mg once daily; if necessary, further
increased to maximum 80 mg once daily. Oral, child (10-13 years): up to 20
mg once daily.","reversible myositis, headache, angina, chest pain, arthralgia,
anorexia, weight gain, epistaxis, back pain, nasopharyngitis, hyperglycemia.","With clarithromycin increases plasma
concentration of atorvastatin. Reduced dose required (max. 10 mg daily) with
concomitant cyclosporine/ tipranavir combined with ritonavir. Maximum
dose of 40 mg once daily when combined with anion-exchange resin for
heterozygous familial hypercholesterolemia. Use with caution in patient with
high alcohol intake."
CHOLESTYRAMINE RESINS,Powder (sachet): 4 gm,"Adjunct to dietary therapy to decrease elevated serum
cholesterol and LDL concentrations, cholestasis induced pruritus.",Avoid in severe hypertriglyceridemia.,"• Lipid reduction (after initial introduction over 3-4 week): Oral, adult: 12-24 g
daily in water in single or up to 4 divided doses, up to 36 g daily if necessary
• Cholestasis induced pruritus: Oral, adult: 4-8 g daily in water.","Bloating, dyspepsia, constipation, abdominal pain and
distention, anorexia, biliary colic, and skin rash.","Long term high-dose cholestyramine therapy
may impair the absorption of fat-soluble vitamins. Concomitant use causes
reduced absorption of thyroid hormones, warfarin.
Patient’s information: Adverse effects can be substantially reduced if the
drug is completely suspended in liquid several hours before ingestion (e.g.
evening doses can be mixed in morning and refrigerated similarly morning in
previous evening)"
EZETIMIBE,Tablet: 10 mg.,"Adjunct to dietary measures and statin treatment in primary
hypercholesterolemia, adjunct to dietary measures and statin in homozygous
familial hypercholesterolemia, Primary hypercholesterolemia (if statin
inappropriate or not tolerated), Adjunct to dietary measures in homozygous
sitosterolemia","Avoid in moderate to severe hepatic
impairment, myopathy, elevated hepatic transaminases, renal impairment
(CrCl less than or equal to 30 ml/min/1.73 m2). Pregnancy (C) Breast feeding:
avoid.","Oral, adult: 10 mg daily","Fatigue, gastro-intestinal disturbances, headache, myalgia.
Rare: anaphylaxis, angioedema, arthralgia, hepatitis, hypersensitivity
reactions, rash. Very rare: cholecystitis, cholelithiasis, myopathy, pancreatitis,
raised creatine kinase, rhabdomyolysis, and thrombocytopenia","An increased risk of rhabdomyolysis if Ezetimibe
is used in combination with a statin. Avoid use with cyclosporine."
FENOFIBRATE,Capsule: 160 mg,Severe hypertriglyceridemia,"Avoid in gall bladder disease,
hypoalbuminemia, nephrotic syndrome, during pregnancy, breast feeding,
severe hepatic impairment. Use caution in mild to moderate renal and hepatic
impairment. Monitor serum liver transaminases enzymes every 3 month for a
year then periodically during therapy",Initially 160 mg once daily dose.,"Gastrointestinal disturbances, rash, urticaria, fatigue,
headache, impotence.","Avoid use with ketoprofen, other fibrates,
photosensitivity seen.
Patient’s information: Restrict fat diet during the therapy."
GEMFIBROZIL,Capsule: 300 mg,"Adjunct to dietary therapy in hyperlipidemias of types II a, II b,
III, IV and V.","Avoid in preexisting gallbladder disease,
hepatic dysfunction, history of hypersensitivity to the drug. Risk for
myopathy/ rhabdomyolysis increases with renal impairment. Assess the liver
function test, CBC and electrolytes every 3-6 months and then yearly during
therapy. Safety and efficacy in children younger than 18 years of age have
not been established. Pregnancy (C). Breast feeding: Avoid","Oral, adult: 1.2 g daily usually in 2 divided doses; range
0.9-1.2 g daily.","abdominal and epigastric pain, diarrhea, nausea, anorexia,
headache, sexual dysfunction, myopathy, myositis, urticaria and pruritus.","May potentiate the anticoagulant effects
of oral anticoagulants, may increase the effects of sulfonylurea and oral
hypoglycemia agents."
NICOTINIC ACID (NIACIN),"Tablet: 50 mg, 250 mg","Adjunct to statin in hypertriglyceridemia and or used alone if
statin not tolerated.","Avoid in arterial hemorrhage, active peptic
ulcer, and breast feeding. Use caution in liver disease, gout, diabetes mellitus,
gallbladder disease, renal impairment. Pregnancy (A, C- for doses exceeding
RDA). Breast feeding: use caution.","Oral, adult: Initially 100-200 mg 3 times daily, gradually
increased over 2-4 weeks to l-2 g 3 times daily.","diarrhea, nausea, vomiting, flushing, palpitations, dizziness,
pruritus and rash.","May potentiate the anticoagulant effects of
oral anticoagulants. Increased risk of rhabdomyolysis and other toxicitites
with HMC co-A reductase inhibitors."
SIMVASTATIN,"Tablet: 5 mg, 10 mg, 20 mg, 40 mg","Primary and secondary prevention of atherosclerotic
cardiovascular disease, in high risk individuals (e.g. with diabetes mellitus,
post Myocardial infarction)","Avoid in pregnancy(X), breast-feeding,
active liver disease (or in patients with persistently abnormal liver function
tests). Use caution in elderly (>65 years), hepatic or renal dysfunction, and
uncontrolled hypothyroidism and perioperative periods and other factors
inhibiting statin catabolism due to increased risk of myopathy. Dose should
be reduced if the aforementioned drugs should be used concomitantly. As
soon as myopathy is suspected, blood analysis should be done to document
significant elevation of creatinine phosphokinase (CPK) levels (>3 times the
upper limit of normal) then statin use should be discontinued.","For prevention of cardiovascular events: Oral, adult:
initially 20-40 mg once daily at night (maximum 80 mg once daily at
night- only for those with severe hypercholesterolemia and at high risk of
cardiovascular complications).","Upper respiratory tract infection, myalgia, myopathy
(dose dependent), myositis, rhabdomyolysis, eosinophilia, eczema,
vertigo, abdominal pain, dyspepsia, raised serum transaminases, hepatitis,
jaundice, peripheral neuropathy, paresthesia, anemia, alopecia, and rashes,
hypersensitivity reactions (angioedema and anaphylaxis), cognitive side
effects (non serious and reversible), hyperglycemia (HbA1c and fasting
glucose level increase), immune mediated necrotizing myopathy (rare)","With gemfibrozil, cyclosporine, digoxin,
warfarin, verapamil, diltiazem, macrolide antibiotics (erythromycin,
clarithromycin), azole antifungals, niacin, HIV protease inhibitors, and
amiodarone. These drug reduce the catabolism of statins and cause
myopathy and rhabdomyolysis"
ROSUVASTATIN,Tablet: 5 mg,"Primary hypercholesterolemia (type IIa including heterozygous
familial hypercholesterolemia), mixed dyslipidemia (type IIb), or homozygous
familial hypercholesterolemia in patients who have not responded adequately
to diet and other appropriate measures with or without high cardiovascular
risk, Prevention of cardiovascular events in patients at high risk of a first
cardiovascular event and with risk factors for myopathy or rhabdomyolysis","Avoid in pregnancy, breast feeding,
severe renal impairment (eGFR less than 30 ml/ minute/1.73 m2), hepatic100
NNF 2018
impairment. Use caution in mild to moderate renal impairment. In patients
with high cardiovascular risk. Breast feeding: avoid.","• Primary hypercholesterolemia (type IIa including heterozygous familial
hypercholesterolemia), mixed dyslipidemia (type IIb), or homozygous familial
hypercholesterolemia in patients who have not responded adequately to
diet and other appropriate measures / Prevention of cardiovascular events
in patients at high risk of a first cardiovascular event and with risk factors
for myopathy or rhabdomyolysis: Oral, adult: Initially 5 mg once daily, then
increased if necessary up to 20 mg once daily, dose to be increased at
intervals of at least 4 weeks.
• Severe primary hypercholesterolemia in patients with high cardiovascular
risk (under expert supervision): Oral, adult: Initially 5–10 mg once daily,
increased if necessary to 20 mg once daily, then increased if necessary to
40 mg once daily, dose to be increased at intervals of at least 4 weeks
• Dose adjustments with concomitant fibrate: Initially 5 mg once daily
increased if necessary to max. 20 mg daily.
• Renal impairment (eGFR 30–60 ml/minute/1.73 m2): Initially 5 mg once daily
(do not exceed 20 mg daily)","Flulike symptoms, constipation, urinary tract infection,
proteinuria. Gynecomastia, hematuria, peripheral neuropathy, arthralgia.",
FERROUS FUMARATE,"Tablet: 200 mg containing 65 mg of elemental
iron",Iron-deficiency anemia,"Hemochromatosis,
hemosiderosis,
hemolytic anemia (unless iron deficiency state is also present), any form of
anaemia not caused by iron deficiency; patients receiving repeated blood
transfusions; parenteral iron therapy. The hemoglobin concentration should
rise by about 100-200 mg/100 mL (1-2 g/L) per day or 2 g/100 mL (20 g/L)
over 3–4 weeks. Although iron preparations are best absorbed on an empty
stomach, they may be taken after food to reduce gastrointestinal adverse
effects; they may discolour stools","• Iron deficiency anemia (prophylactic): Oral, > 12 years: 210 mg elemental
iron 1–2 times a day.
• Iron deficiency anemia (therapeutic): Oral, 12 years: 210 mg 2–3 times a day","Diarrhea and constipation, nausea, epigastric pain and
heart burn. Liquid preparations containing iron salts should be well diluted
with water. If possible, swallowed through a drinking straw to prevent
discoloration of teeth.","Concurrent administration with antacids and
tetracyclines with oral iron preparation will inhibit absorption of tetracyclines
and iron. Citric acid and ascorbic acid increases the absorption of iron.
Patient information: Take missed dose as soon as remembered within 12 hr.
Do not double the dose. Advise patient that stool may become dark green or
black and this is harmless."
FERROUS FUMARATE with FOLIC ACID,"Tablet: Ferrous fumarate: 322 mg and Folic acid
350 mcg; Capsule: Ferrous fumarate 305 mg and Folic acid 350 mcg.",Iron deficiency anemia,,"Oral, adult: 1 tablet/capsule daily, to be taken before food",Tablets: 300 mg.,
FERROUS GLUCONATE,Tablets: 300 mg.,"Prophylaxis and treatment of iron deficiency anemia,","Hemochromatosis,
hemosiderosis,
hemolytic anemia (unless iron deficiency state is also present), any form of
anaemia not caused by iron deficiency; patients receiving repeated blood
transfusions; parenteral iron therapy. The hemoglobin concentration should
rise by about 100-200 mg/100 mL (1-2 g/L) per day or 2 g/100 mL (20 g/L)
over 3–4 weeks. Although iron preparations are best absorbed on an empty
stomach, they may be taken after food to reduce gastrointestinal adverse
effects; they may discolour stools.","• Prophylaxis of iron-deficiency anemia: oral, child (6–11 years): 300–900 mg
daily, child (12–17 years): 600 mg daily, dose to be taken before food, Adult:
600 mg daily, dose to be taken before food.
• Treatment of iron-deficiency anemia: oral, child (6–11 years): 300–900 mg
daily, child (12–17 years): 1.2–1.8 g daily in divided doses, adult: 1.2–1.8 g
daily in divided doses, dose to be taken before food","Diarrhea and constipation, nausea, epigastric pain and
heart burn. Liquid preparations containing iron salts should be well diluted
with water. If possible, swallowed through a drinking straw to prevent
discoloration of teeth.","Concurrent administration with antacids and
tetracyclines with oral iron preparation will inhibit absorption of tetracyclines
and iron. Citric acid and ascorbic acid increases the absorption of iron.
Patient information: Take missed dose as soon as remembered within 12 hr.
Do not double the dose. Advise patient that stool may become dark green or
black and this is harmless."
